Date,USD/Peso mexicanoFIX,Lag1,Lag2,Lag3,Lag4,Lag5,Lag6,Lag7,Lag8,Lag9,Lag10,Lag11,Lag12,Lag13,Lag14,Lag15
14/05/2018,19.5214,19.3539,19.2989,19.5387,19.5781,19.4232,19.2017,19.1223,19.0943,18.7878,18.7878,18.6847,18.8644,19.053,18.8139,18.8628
15/05/2018,19.7854,19.5214,19.3539,19.2989,19.5387,19.5781,19.4232,19.2017,19.1223,19.0943,18.7878,18.7878,18.6847,18.8644,19.053,18.8139
16/05/2018,19.7094,19.7854,19.5214,19.3539,19.2989,19.5387,19.5781,19.4232,19.2017,19.1223,19.0943,18.7878,18.7878,18.6847,18.8644,19.053
17/05/2018,19.7033,19.7094,19.7854,19.5214,19.3539,19.2989,19.5387,19.5781,19.4232,19.2017,19.1223,19.0943,18.7878,18.7878,18.6847,18.8644
18/05/2018,19.9319,19.7033,19.7094,19.7854,19.5214,19.3539,19.2989,19.5387,19.5781,19.4232,19.2017,19.1223,19.0943,18.7878,18.7878,18.6847
21/05/2018,19.9054,19.9319,19.7033,19.7094,19.7854,19.5214,19.3539,19.2989,19.5387,19.5781,19.4232,19.2017,19.1223,19.0943,18.7878,18.7878
22/05/2018,19.7528,19.9054,19.9319,19.7033,19.7094,19.7854,19.5214,19.3539,19.2989,19.5387,19.5781,19.4232,19.2017,19.1223,19.0943,18.7878
23/05/2018,19.7661,19.7528,19.9054,19.9319,19.7033,19.7094,19.7854,19.5214,19.3539,19.2989,19.5387,19.5781,19.4232,19.2017,19.1223,19.0943
24/05/2018,19.7048,19.7661,19.7528,19.9054,19.9319,19.7033,19.7094,19.7854,19.5214,19.3539,19.2989,19.5387,19.5781,19.4232,19.2017,19.1223
25/05/2018,19.5608,19.7048,19.7661,19.7528,19.9054,19.9319,19.7033,19.7094,19.7854,19.5214,19.3539,19.2989,19.5387,19.5781,19.4232,19.2017
28/05/2018,19.5915,19.5608,19.7048,19.7661,19.7528,19.9054,19.9319,19.7033,19.7094,19.7854,19.5214,19.3539,19.2989,19.5387,19.5781,19.4232
29/05/2018,19.7499,19.5915,19.5608,19.7048,19.7661,19.7528,19.9054,19.9319,19.7033,19.7094,19.7854,19.5214,19.3539,19.2989,19.5387,19.5781
30/05/2018,19.7322,19.7499,19.5915,19.5608,19.7048,19.7661,19.7528,19.9054,19.9319,19.7033,19.7094,19.7854,19.5214,19.3539,19.2989,19.5387
31/05/2018,19.9759,19.7322,19.7499,19.5915,19.5608,19.7048,19.7661,19.7528,19.9054,19.9319,19.7033,19.7094,19.7854,19.5214,19.3539,19.2989
01/06/2018,19.8662,19.9759,19.7322,19.7499,19.5915,19.5608,19.7048,19.7661,19.7528,19.9054,19.9319,19.7033,19.7094,19.7854,19.5214,19.3539
04/06/2018,19.9934,19.8662,19.9759,19.7322,19.7499,19.5915,19.5608,19.7048,19.7661,19.7528,19.9054,19.9319,19.7033,19.7094,19.7854,19.5214
05/06/2018,20.3863,19.9934,19.8662,19.9759,19.7322,19.7499,19.5915,19.5608,19.7048,19.7661,19.7528,19.9054,19.9319,19.7033,19.7094,19.7854
06/06/2018,20.3129,20.3863,19.9934,19.8662,19.9759,19.7322,19.7499,19.5915,19.5608,19.7048,19.7661,19.7528,19.9054,19.9319,19.7033,19.7094
07/06/2018,20.46,20.3129,20.3863,19.9934,19.8662,19.9759,19.7322,19.7499,19.5915,19.5608,19.7048,19.7661,19.7528,19.9054,19.9319,19.7033
08/06/2018,20.5281,20.46,20.3129,20.3863,19.9934,19.8662,19.9759,19.7322,19.7499,19.5915,19.5608,19.7048,19.7661,19.7528,19.9054,19.9319
11/06/2018,20.4722,20.5281,20.46,20.3129,20.3863,19.9934,19.8662,19.9759,19.7322,19.7499,19.5915,19.5608,19.7048,19.7661,19.7528,19.9054
12/06/2018,20.596,20.4722,20.5281,20.46,20.3129,20.3863,19.9934,19.8662,19.9759,19.7322,19.7499,19.5915,19.5608,19.7048,19.7661,19.7528
13/06/2018,20.6259,20.596,20.4722,20.5281,20.46,20.3129,20.3863,19.9934,19.8662,19.9759,19.7322,19.7499,19.5915,19.5608,19.7048,19.7661
14/06/2018,20.6953,20.6259,20.596,20.4722,20.5281,20.46,20.3129,20.3863,19.9934,19.8662,19.9759,19.7322,19.7499,19.5915,19.5608,19.7048
15/06/2018,20.716,20.6953,20.6259,20.596,20.4722,20.5281,20.46,20.3129,20.3863,19.9934,19.8662,19.9759,19.7322,19.7499,19.5915,19.5608
18/06/2018,20.6968,20.716,20.6953,20.6259,20.596,20.4722,20.5281,20.46,20.3129,20.3863,19.9934,19.8662,19.9759,19.7322,19.7499,19.5915
19/06/2018,20.5531,20.6968,20.716,20.6953,20.6259,20.596,20.4722,20.5281,20.46,20.3129,20.3863,19.9934,19.8662,19.9759,19.7322,19.7499
20/06/2018,20.3937,20.5531,20.6968,20.716,20.6953,20.6259,20.596,20.4722,20.5281,20.46,20.3129,20.3863,19.9934,19.8662,19.9759,19.7322
21/06/2018,20.3689,20.3937,20.5531,20.6968,20.716,20.6953,20.6259,20.596,20.4722,20.5281,20.46,20.3129,20.3863,19.9934,19.8662,19.9759
22/06/2018,20.1264,20.3689,20.3937,20.5531,20.6968,20.716,20.6953,20.6259,20.596,20.4722,20.5281,20.46,20.3129,20.3863,19.9934,19.8662
25/06/2018,20.0908,20.1264,20.3689,20.3937,20.5531,20.6968,20.716,20.6953,20.6259,20.596,20.4722,20.5281,20.46,20.3129,20.3863,19.9934
26/06/2018,19.8754,20.0908,20.1264,20.3689,20.3937,20.5531,20.6968,20.716,20.6953,20.6259,20.596,20.4722,20.5281,20.46,20.3129,20.3863
27/06/2018,20.0553,19.8754,20.0908,20.1264,20.3689,20.3937,20.5531,20.6968,20.716,20.6953,20.6259,20.596,20.4722,20.5281,20.46,20.3129
28/06/2018,19.8633,20.0553,19.8754,20.0908,20.1264,20.3689,20.3937,20.5531,20.6968,20.716,20.6953,20.6259,20.596,20.4722,20.5281,20.46
29/06/2018,19.6912,19.8633,20.0553,19.8754,20.0908,20.1264,20.3689,20.3937,20.5531,20.6968,20.716,20.6953,20.6259,20.596,20.4722,20.5281
02/07/2018,20.1453,19.6912,19.8633,20.0553,19.8754,20.0908,20.1264,20.3689,20.3937,20.5531,20.6968,20.716,20.6953,20.6259,20.596,20.4722
03/07/2018,19.5974,20.1453,19.6912,19.8633,20.0553,19.8754,20.0908,20.1264,20.3689,20.3937,20.5531,20.6968,20.716,20.6953,20.6259,20.596
04/07/2018,19.4284,19.5974,20.1453,19.6912,19.8633,20.0553,19.8754,20.0908,20.1264,20.3689,20.3937,20.5531,20.6968,20.716,20.6953,20.6259
05/07/2018,19.2513,19.4284,19.5974,20.1453,19.6912,19.8633,20.0553,19.8754,20.0908,20.1264,20.3689,20.3937,20.5531,20.6968,20.716,20.6953
06/07/2018,19.0719,19.2513,19.4284,19.5974,20.1453,19.6912,19.8633,20.0553,19.8754,20.0908,20.1264,20.3689,20.3937,20.5531,20.6968,20.716
09/07/2018,19.1563,19.0719,19.2513,19.4284,19.5974,20.1453,19.6912,19.8633,20.0553,19.8754,20.0908,20.1264,20.3689,20.3937,20.5531,20.6968
10/07/2018,19.0559,19.1563,19.0719,19.2513,19.4284,19.5974,20.1453,19.6912,19.8633,20.0553,19.8754,20.0908,20.1264,20.3689,20.3937,20.5531
11/07/2018,18.9632,19.0559,19.1563,19.0719,19.2513,19.4284,19.5974,20.1453,19.6912,19.8633,20.0553,19.8754,20.0908,20.1264,20.3689,20.3937
12/07/2018,18.8241,18.9632,19.0559,19.1563,19.0719,19.2513,19.4284,19.5974,20.1453,19.6912,19.8633,20.0553,19.8754,20.0908,20.1264,20.3689
13/07/2018,18.8854,18.8241,18.9632,19.0559,19.1563,19.0719,19.2513,19.4284,19.5974,20.1453,19.6912,19.8633,20.0553,19.8754,20.0908,20.1264
16/07/2018,18.836,18.8854,18.8241,18.9632,19.0559,19.1563,19.0719,19.2513,19.4284,19.5974,20.1453,19.6912,19.8633,20.0553,19.8754,20.0908
17/07/2018,18.8763,18.836,18.8854,18.8241,18.9632,19.0559,19.1563,19.0719,19.2513,19.4284,19.5974,20.1453,19.6912,19.8633,20.0553,19.8754
18/07/2018,18.91,18.8763,18.836,18.8854,18.8241,18.9632,19.0559,19.1563,19.0719,19.2513,19.4284,19.5974,20.1453,19.6912,19.8633,20.0553
19/07/2018,19.079,18.91,18.8763,18.836,18.8854,18.8241,18.9632,19.0559,19.1563,19.0719,19.2513,19.4284,19.5974,20.1453,19.6912,19.8633
20/07/2018,19.0694,19.079,18.91,18.8763,18.836,18.8854,18.8241,18.9632,19.0559,19.1563,19.0719,19.2513,19.4284,19.5974,20.1453,19.6912
23/07/2018,19.0761,19.0694,19.079,18.91,18.8763,18.836,18.8854,18.8241,18.9632,19.0559,19.1563,19.0719,19.2513,19.4284,19.5974,20.1453
24/07/2018,18.8506,19.0761,19.0694,19.079,18.91,18.8763,18.836,18.8854,18.8241,18.9632,19.0559,19.1563,19.0719,19.2513,19.4284,19.5974
25/07/2018,18.7709,18.8506,19.0761,19.0694,19.079,18.91,18.8763,18.836,18.8854,18.8241,18.9632,19.0559,19.1563,19.0719,19.2513,19.4284
26/07/2018,18.6234,18.7709,18.8506,19.0761,19.0694,19.079,18.91,18.8763,18.836,18.8854,18.8241,18.9632,19.0559,19.1563,19.0719,19.2513
27/07/2018,18.5515,18.6234,18.7709,18.8506,19.0761,19.0694,19.079,18.91,18.8763,18.836,18.8854,18.8241,18.9632,19.0559,19.1563,19.0719
30/07/2018,18.5413,18.5515,18.6234,18.7709,18.8506,19.0761,19.0694,19.079,18.91,18.8763,18.836,18.8854,18.8241,18.9632,19.0559,19.1563
31/07/2018,18.6457,18.5413,18.5515,18.6234,18.7709,18.8506,19.0761,19.0694,19.079,18.91,18.8763,18.836,18.8854,18.8241,18.9632,19.0559
01/08/2018,18.5899,18.6457,18.5413,18.5515,18.6234,18.7709,18.8506,19.0761,19.0694,19.079,18.91,18.8763,18.836,18.8854,18.8241,18.9632
02/08/2018,18.6349,18.5899,18.6457,18.5413,18.5515,18.6234,18.7709,18.8506,19.0761,19.0694,19.079,18.91,18.8763,18.836,18.8854,18.8241
03/08/2018,18.5725,18.6349,18.5899,18.6457,18.5413,18.5515,18.6234,18.7709,18.8506,19.0761,19.0694,19.079,18.91,18.8763,18.836,18.8854
06/08/2018,18.5433,18.5725,18.6349,18.5899,18.6457,18.5413,18.5515,18.6234,18.7709,18.8506,19.0761,19.0694,19.079,18.91,18.8763,18.836
07/08/2018,18.4631,18.5433,18.5725,18.6349,18.5899,18.6457,18.5413,18.5515,18.6234,18.7709,18.8506,19.0761,19.0694,19.079,18.91,18.8763
08/08/2018,18.4542,18.4631,18.5433,18.5725,18.6349,18.5899,18.6457,18.5413,18.5515,18.6234,18.7709,18.8506,19.0761,19.0694,19.079,18.91
09/08/2018,18.6511,18.4542,18.4631,18.5433,18.5725,18.6349,18.5899,18.6457,18.5413,18.5515,18.6234,18.7709,18.8506,19.0761,19.0694,19.079
10/08/2018,18.9273,18.6511,18.4542,18.4631,18.5433,18.5725,18.6349,18.5899,18.6457,18.5413,18.5515,18.6234,18.7709,18.8506,19.0761,19.0694
13/08/2018,19.1801,18.9273,18.6511,18.4542,18.4631,18.5433,18.5725,18.6349,18.5899,18.6457,18.5413,18.5515,18.6234,18.7709,18.8506,19.0761
14/08/2018,18.9973,19.1801,18.9273,18.6511,18.4542,18.4631,18.5433,18.5725,18.6349,18.5899,18.6457,18.5413,18.5515,18.6234,18.7709,18.8506
15/08/2018,19.2339,18.9973,19.1801,18.9273,18.6511,18.4542,18.4631,18.5433,18.5725,18.6349,18.5899,18.6457,18.5413,18.5515,18.6234,18.7709
16/08/2018,19.01,19.2339,18.9973,19.1801,18.9273,18.6511,18.4542,18.4631,18.5433,18.5725,18.6349,18.5899,18.6457,18.5413,18.5515,18.6234
17/08/2018,19.0615,19.01,19.2339,18.9973,19.1801,18.9273,18.6511,18.4542,18.4631,18.5433,18.5725,18.6349,18.5899,18.6457,18.5413,18.5515
20/08/2018,19.0305,19.0615,19.01,19.2339,18.9973,19.1801,18.9273,18.6511,18.4542,18.4631,18.5433,18.5725,18.6349,18.5899,18.6457,18.5413
21/08/2018,18.8784,19.0305,19.0615,19.01,19.2339,18.9973,19.1801,18.9273,18.6511,18.4542,18.4631,18.5433,18.5725,18.6349,18.5899,18.6457
22/08/2018,18.8176,18.8784,19.0305,19.0615,19.01,19.2339,18.9973,19.1801,18.9273,18.6511,18.4542,18.4631,18.5433,18.5725,18.6349,18.5899
23/08/2018,18.8672,18.8176,18.8784,19.0305,19.0615,19.01,19.2339,18.9973,19.1801,18.9273,18.6511,18.4542,18.4631,18.5433,18.5725,18.6349
24/08/2018,18.8339,18.8672,18.8176,18.8784,19.0305,19.0615,19.01,19.2339,18.9973,19.1801,18.9273,18.6511,18.4542,18.4631,18.5433,18.5725
27/08/2018,18.6697,18.8339,18.8672,18.8176,18.8784,19.0305,19.0615,19.01,19.2339,18.9973,19.1801,18.9273,18.6511,18.4542,18.4631,18.5433
28/08/2018,18.9354,18.6697,18.8339,18.8672,18.8176,18.8784,19.0305,19.0615,19.01,19.2339,18.9973,19.1801,18.9273,18.6511,18.4542,18.4631
29/08/2018,19.0659,18.9354,18.6697,18.8339,18.8672,18.8176,18.8784,19.0305,19.0615,19.01,19.2339,18.9973,19.1801,18.9273,18.6511,18.4542
30/08/2018,19.1258,19.0659,18.9354,18.6697,18.8339,18.8672,18.8176,18.8784,19.0305,19.0615,19.01,19.2339,18.9973,19.1801,18.9273,18.6511
31/08/2018,19.1792,19.1258,19.0659,18.9354,18.6697,18.8339,18.8672,18.8176,18.8784,19.0305,19.0615,19.01,19.2339,18.9973,19.1801,18.9273
03/09/2018,19.2137,19.1792,19.1258,19.0659,18.9354,18.6697,18.8339,18.8672,18.8176,18.8784,19.0305,19.0615,19.01,19.2339,18.9973,19.1801
04/09/2018,19.3609,19.2137,19.1792,19.1258,19.0659,18.9354,18.6697,18.8339,18.8672,18.8176,18.8784,19.0305,19.0615,19.01,19.2339,18.9973
05/09/2018,19.4433,19.3609,19.2137,19.1792,19.1258,19.0659,18.9354,18.6697,18.8339,18.8672,18.8176,18.8784,19.0305,19.0615,19.01,19.2339
06/09/2018,19.3546,19.4433,19.3609,19.2137,19.1792,19.1258,19.0659,18.9354,18.6697,18.8339,18.8672,18.8176,18.8784,19.0305,19.0615,19.01
07/09/2018,19.2394,19.3546,19.4433,19.3609,19.2137,19.1792,19.1258,19.0659,18.9354,18.6697,18.8339,18.8672,18.8176,18.8784,19.0305,19.0615
10/09/2018,19.2989,19.2394,19.3546,19.4433,19.3609,19.2137,19.1792,19.1258,19.0659,18.9354,18.6697,18.8339,18.8672,18.8176,18.8784,19.0305
11/09/2018,19.268,19.2989,19.2394,19.3546,19.4433,19.3609,19.2137,19.1792,19.1258,19.0659,18.9354,18.6697,18.8339,18.8672,18.8176,18.8784
12/09/2018,19.0511,19.268,19.2989,19.2394,19.3546,19.4433,19.3609,19.2137,19.1792,19.1258,19.0659,18.9354,18.6697,18.8339,18.8672,18.8176
13/09/2018,18.8775,19.0511,19.268,19.2989,19.2394,19.3546,19.4433,19.3609,19.2137,19.1792,19.1258,19.0659,18.9354,18.6697,18.8339,18.8672
14/09/2018,18.8689,18.8775,19.0511,19.268,19.2989,19.2394,19.3546,19.4433,19.3609,19.2137,19.1792,19.1258,19.0659,18.9354,18.6697,18.8339
17/09/2018,18.8399,18.8689,18.8775,19.0511,19.268,19.2989,19.2394,19.3546,19.4433,19.3609,19.2137,19.1792,19.1258,19.0659,18.9354,18.6697
18/09/2018,18.7694,18.8399,18.8689,18.8775,19.0511,19.268,19.2989,19.2394,19.3546,19.4433,19.3609,19.2137,19.1792,19.1258,19.0659,18.9354
19/09/2018,18.7672,18.7694,18.8399,18.8689,18.8775,19.0511,19.268,19.2989,19.2394,19.3546,19.4433,19.3609,19.2137,19.1792,19.1258,19.0659
20/09/2018,18.8296,18.7672,18.7694,18.8399,18.8689,18.8775,19.0511,19.268,19.2989,19.2394,19.3546,19.4433,19.3609,19.2137,19.1792,19.1258
21/09/2018,18.8539,18.8296,18.7672,18.7694,18.8399,18.8689,18.8775,19.0511,19.268,19.2989,19.2394,19.3546,19.4433,19.3609,19.2137,19.1792
24/09/2018,18.8516,18.8539,18.8296,18.7672,18.7694,18.8399,18.8689,18.8775,19.0511,19.268,19.2989,19.2394,19.3546,19.4433,19.3609,19.2137
25/09/2018,18.987,18.8516,18.8539,18.8296,18.7672,18.7694,18.8399,18.8689,18.8775,19.0511,19.268,19.2989,19.2394,19.3546,19.4433,19.3609
26/09/2018,18.8986,18.987,18.8516,18.8539,18.8296,18.7672,18.7694,18.8399,18.8689,18.8775,19.0511,19.268,19.2989,19.2394,19.3546,19.4433
27/09/2018,18.812,18.8986,18.987,18.8516,18.8539,18.8296,18.7672,18.7694,18.8399,18.8689,18.8775,19.0511,19.268,19.2989,19.2394,19.3546
28/09/2018,18.7231,18.812,18.8986,18.987,18.8516,18.8539,18.8296,18.7672,18.7694,18.8399,18.8689,18.8775,19.0511,19.268,19.2989,19.2394
01/10/2018,18.6531,18.7231,18.812,18.8986,18.987,18.8516,18.8539,18.8296,18.7672,18.7694,18.8399,18.8689,18.8775,19.0511,19.268,19.2989
02/10/2018,18.7503,18.6531,18.7231,18.812,18.8986,18.987,18.8516,18.8539,18.8296,18.7672,18.7694,18.8399,18.8689,18.8775,19.0511,19.268
03/10/2018,18.8014,18.7503,18.6531,18.7231,18.812,18.8986,18.987,18.8516,18.8539,18.8296,18.7672,18.7694,18.8399,18.8689,18.8775,19.0511
04/10/2018,19.1328,18.8014,18.7503,18.6531,18.7231,18.812,18.8986,18.987,18.8516,18.8539,18.8296,18.7672,18.7694,18.8399,18.8689,18.8775
05/10/2018,18.9444,19.1328,18.8014,18.7503,18.6531,18.7231,18.812,18.8986,18.987,18.8516,18.8539,18.8296,18.7672,18.7694,18.8399,18.8689
08/10/2018,18.9234,18.9444,19.1328,18.8014,18.7503,18.6531,18.7231,18.812,18.8986,18.987,18.8516,18.8539,18.8296,18.7672,18.7694,18.8399
09/10/2018,19,18.9234,18.9444,19.1328,18.8014,18.7503,18.6531,18.7231,18.812,18.8986,18.987,18.8516,18.8539,18.8296,18.7672,18.7694
10/10/2018,19.1183,19,18.9234,18.9444,19.1328,18.8014,18.7503,18.6531,18.7231,18.812,18.8986,18.987,18.8516,18.8539,18.8296,18.7672
11/10/2018,19.0217,19.1183,19,18.9234,18.9444,19.1328,18.8014,18.7503,18.6531,18.7231,18.812,18.8986,18.987,18.8516,18.8539,18.8296
12/10/2018,18.9202,19.0217,19.1183,19,18.9234,18.9444,19.1328,18.8014,18.7503,18.6531,18.7231,18.812,18.8986,18.987,18.8516,18.8539
15/10/2018,18.8096,18.9202,19.0217,19.1183,19,18.9234,18.9444,19.1328,18.8014,18.7503,18.6531,18.7231,18.812,18.8986,18.987,18.8516
16/10/2018,18.7693,18.8096,18.9202,19.0217,19.1183,19,18.9234,18.9444,19.1328,18.8014,18.7503,18.6531,18.7231,18.812,18.8986,18.987
17/10/2018,18.8012,18.7693,18.8096,18.9202,19.0217,19.1183,19,18.9234,18.9444,19.1328,18.8014,18.7503,18.6531,18.7231,18.812,18.8986
18/10/2018,19.1018,18.8012,18.7693,18.8096,18.9202,19.0217,19.1183,19,18.9234,18.9444,19.1328,18.8014,18.7503,18.6531,18.7231,18.812
19/10/2018,19.2183,19.1018,18.8012,18.7693,18.8096,18.9202,19.0217,19.1183,19,18.9234,18.9444,19.1328,18.8014,18.7503,18.6531,18.7231
22/10/2018,19.3669,19.2183,19.1018,18.8012,18.7693,18.8096,18.9202,19.0217,19.1183,19,18.9234,18.9444,19.1328,18.8014,18.7503,18.6531
23/10/2018,19.4169,19.3669,19.2183,19.1018,18.8012,18.7693,18.8096,18.9202,19.0217,19.1183,19,18.9234,18.9444,19.1328,18.8014,18.7503
24/10/2018,19.4623,19.4169,19.3669,19.2183,19.1018,18.8012,18.7693,18.8096,18.9202,19.0217,19.1183,19,18.9234,18.9444,19.1328,18.8014
25/10/2018,19.4383,19.4623,19.4169,19.3669,19.2183,19.1018,18.8012,18.7693,18.8096,18.9202,19.0217,19.1183,19,18.9234,18.9444,19.1328
26/10/2018,19.479,19.4383,19.4623,19.4169,19.3669,19.2183,19.1018,18.8012,18.7693,18.8096,18.9202,19.0217,19.1183,19,18.9234,18.9444
29/10/2018,19.8022,19.479,19.4383,19.4623,19.4169,19.3669,19.2183,19.1018,18.8012,18.7693,18.8096,18.9202,19.0217,19.1183,19,18.9234
30/10/2018,20.0258,19.8022,19.479,19.4383,19.4623,19.4169,19.3669,19.2183,19.1018,18.8012,18.7693,18.8096,18.9202,19.0217,19.1183,19
31/10/2018,20.3177,20.0258,19.8022,19.479,19.4383,19.4623,19.4169,19.3669,19.2183,19.1018,18.8012,18.7693,18.8096,18.9202,19.0217,19.1183
01/11/2018,20.1329,20.3177,20.0258,19.8022,19.479,19.4383,19.4623,19.4169,19.3669,19.2183,19.1018,18.8012,18.7693,18.8096,18.9202,19.0217
02/11/2018,20.1329,20.1329,20.3177,20.0258,19.8022,19.479,19.4383,19.4623,19.4169,19.3669,19.2183,19.1018,18.8012,18.7693,18.8096,18.9202
05/11/2018,19.9636,20.1329,20.1329,20.3177,20.0258,19.8022,19.479,19.4383,19.4623,19.4169,19.3669,19.2183,19.1018,18.8012,18.7693,18.8096
06/11/2018,19.8609,19.9636,20.1329,20.1329,20.3177,20.0258,19.8022,19.479,19.4383,19.4623,19.4169,19.3669,19.2183,19.1018,18.8012,18.7693
07/11/2018,19.8245,19.8609,19.9636,20.1329,20.1329,20.3177,20.0258,19.8022,19.479,19.4383,19.4623,19.4169,19.3669,19.2183,19.1018,18.8012
08/11/2018,20.0438,19.8245,19.8609,19.9636,20.1329,20.1329,20.3177,20.0258,19.8022,19.479,19.4383,19.4623,19.4169,19.3669,19.2183,19.1018
09/11/2018,20.3614,20.0438,19.8245,19.8609,19.9636,20.1329,20.1329,20.3177,20.0258,19.8022,19.479,19.4383,19.4623,19.4169,19.3669,19.2183
12/11/2018,20.3179,20.3614,20.0438,19.8245,19.8609,19.9636,20.1329,20.1329,20.3177,20.0258,19.8022,19.479,19.4383,19.4623,19.4169,19.3669
13/11/2018,20.5158,20.3179,20.3614,20.0438,19.8245,19.8609,19.9636,20.1329,20.1329,20.3177,20.0258,19.8022,19.479,19.4383,19.4623,19.4169
14/11/2018,20.3979,20.5158,20.3179,20.3614,20.0438,19.8245,19.8609,19.9636,20.1329,20.1329,20.3177,20.0258,19.8022,19.479,19.4383,19.4623
15/11/2018,20.3371,20.3979,20.5158,20.3179,20.3614,20.0438,19.8245,19.8609,19.9636,20.1329,20.1329,20.3177,20.0258,19.8022,19.479,19.4383
16/11/2018,20.155,20.3371,20.3979,20.5158,20.3179,20.3614,20.0438,19.8245,19.8609,19.9636,20.1329,20.1329,20.3177,20.0258,19.8022,19.479
19/11/2018,20.155,20.155,20.3371,20.3979,20.5158,20.3179,20.3614,20.0438,19.8245,19.8609,19.9636,20.1329,20.1329,20.3177,20.0258,19.8022
20/11/2018,20.4123,20.155,20.155,20.3371,20.3979,20.5158,20.3179,20.3614,20.0438,19.8245,19.8609,19.9636,20.1329,20.1329,20.3177,20.0258
21/11/2018,20.2023,20.4123,20.155,20.155,20.3371,20.3979,20.5158,20.3179,20.3614,20.0438,19.8245,19.8609,19.9636,20.1329,20.1329,20.3177
22/11/2018,20.2984,20.2023,20.4123,20.155,20.155,20.3371,20.3979,20.5158,20.3179,20.3614,20.0438,19.8245,19.8609,19.9636,20.1329,20.1329
23/11/2018,20.3935,20.2984,20.2023,20.4123,20.155,20.155,20.3371,20.3979,20.5158,20.3179,20.3614,20.0438,19.8245,19.8609,19.9636,20.1329
26/11/2018,20.5304,20.3935,20.2984,20.2023,20.4123,20.155,20.155,20.3371,20.3979,20.5158,20.3179,20.3614,20.0438,19.8245,19.8609,19.9636
27/11/2018,20.4977,20.5304,20.3935,20.2984,20.2023,20.4123,20.155,20.155,20.3371,20.3979,20.5158,20.3179,20.3614,20.0438,19.8245,19.8609
28/11/2018,20.4108,20.4977,20.5304,20.3935,20.2984,20.2023,20.4123,20.155,20.155,20.3371,20.3979,20.5158,20.3179,20.3614,20.0438,19.8245
29/11/2018,20.2217,20.4108,20.4977,20.5304,20.3935,20.2984,20.2023,20.4123,20.155,20.155,20.3371,20.3979,20.5158,20.3179,20.3614,20.0438
30/11/2018,20.3455,20.2217,20.4108,20.4977,20.5304,20.3935,20.2984,20.2023,20.4123,20.155,20.155,20.3371,20.3979,20.5158,20.3179,20.3614
03/12/2018,20.2346,20.3455,20.2217,20.4108,20.4977,20.5304,20.3935,20.2984,20.2023,20.4123,20.155,20.155,20.3371,20.3979,20.5158,20.3179
04/12/2018,20.5123,20.2346,20.3455,20.2217,20.4108,20.4977,20.5304,20.3935,20.2984,20.2023,20.4123,20.155,20.155,20.3371,20.3979,20.5158
05/12/2018,20.5672,20.5123,20.2346,20.3455,20.2217,20.4108,20.4977,20.5304,20.3935,20.2984,20.2023,20.4123,20.155,20.155,20.3371,20.3979
06/12/2018,20.4705,20.5672,20.5123,20.2346,20.3455,20.2217,20.4108,20.4977,20.5304,20.3935,20.2984,20.2023,20.4123,20.155,20.155,20.3371
07/12/2018,20.2609,20.4705,20.5672,20.5123,20.2346,20.3455,20.2217,20.4108,20.4977,20.5304,20.3935,20.2984,20.2023,20.4123,20.155,20.155
10/12/2018,20.3621,20.2609,20.4705,20.5672,20.5123,20.2346,20.3455,20.2217,20.4108,20.4977,20.5304,20.3935,20.2984,20.2023,20.4123,20.155
11/12/2018,20.2889,20.3621,20.2609,20.4705,20.5672,20.5123,20.2346,20.3455,20.2217,20.4108,20.4977,20.5304,20.3935,20.2984,20.2023,20.4123
12/12/2018,20.2889,20.2889,20.3621,20.2609,20.4705,20.5672,20.5123,20.2346,20.3455,20.2217,20.4108,20.4977,20.5304,20.3935,20.2984,20.2023
13/12/2018,20.2566,20.2889,20.2889,20.3621,20.2609,20.4705,20.5672,20.5123,20.2346,20.3455,20.2217,20.4108,20.4977,20.5304,20.3935,20.2984
14/12/2018,20.3337,20.2566,20.2889,20.2889,20.3621,20.2609,20.4705,20.5672,20.5123,20.2346,20.3455,20.2217,20.4108,20.4977,20.5304,20.3935
17/12/2018,20.1126,20.3337,20.2566,20.2889,20.2889,20.3621,20.2609,20.4705,20.5672,20.5123,20.2346,20.3455,20.2217,20.4108,20.4977,20.5304
18/12/2018,20.1277,20.1126,20.3337,20.2566,20.2889,20.2889,20.3621,20.2609,20.4705,20.5672,20.5123,20.2346,20.3455,20.2217,20.4108,20.4977
19/12/2018,20.0293,20.1277,20.1126,20.3337,20.2566,20.2889,20.2889,20.3621,20.2609,20.4705,20.5672,20.5123,20.2346,20.3455,20.2217,20.4108
20/12/2018,19.9082,20.0293,20.1277,20.1126,20.3337,20.2566,20.2889,20.2889,20.3621,20.2609,20.4705,20.5672,20.5123,20.2346,20.3455,20.2217
21/12/2018,19.9275,19.9082,20.0293,20.1277,20.1126,20.3337,20.2566,20.2889,20.2889,20.3621,20.2609,20.4705,20.5672,20.5123,20.2346,20.3455
24/12/2018,19.8473,19.9275,19.9082,20.0293,20.1277,20.1126,20.3337,20.2566,20.2889,20.2889,20.3621,20.2609,20.4705,20.5672,20.5123,20.2346
25/12/2018,19.8473,19.8473,19.9275,19.9082,20.0293,20.1277,20.1126,20.3337,20.2566,20.2889,20.2889,20.3621,20.2609,20.4705,20.5672,20.5123
